baby_id,gender,combined_time,date,time,diaper_type
baby_1,male,"5/20/20, 2:48 AM",5/20/20, 2:48 AM,Mixed
baby_1,male,"5/19/20, 11:45 PM",5/19/20, 11:45 PM,Mixed
baby_1,male,"5/19/20, 7:06 PM",5/19/20, 7:06 PM,Wet
baby_1,male,"5/19/20, 4:27 PM",5/19/20, 4:27 PM,Wet
baby_1,male,"5/19/20, 1:10 PM",5/19/20, 1:10 PM,Mixed
baby_1,male,"5/19/20, 10:26 AM",5/19/20, 10:26 AM,Mixed
baby_1,male,"5/19/20, 9:09 AM",5/19/20, 9:09 AM,Mixed
baby_1,male,"5/19/20, 6:14 AM",5/19/20, 6:14 AM,Dirty
baby_1,male,"5/19/20, 6:04 AM",5/19/20, 6:04 AM,Wet
baby_1,male,"5/19/20, 2:41 AM",5/19/20, 2:41 AM,Mixed
baby_1,male,"5/18/20, 11:55 PM",5/18/20, 11:55 PM,Mixed
baby_1,male,"5/18/20, 8:10 PM",5/18/20, 8:10 PM,Mixed
baby_1,male,"5/18/20, 7:29 PM",5/18/20, 7:29 PM,Mixed
baby_1,male,"5/18/20, 5:35 PM",5/18/20, 5:35 PM,Mixed
baby_1,male,"5/18/20, 2:39 PM",5/18/20, 2:39 PM,Wet
baby_1,male,"5/18/20, 1:20 PM",5/18/20, 1:20 PM,Mixed
baby_1,male,"5/18/20, 11:00 AM",5/18/20, 11:00 AM,Wet
baby_1,male,"5/18/20, 7:36 AM",5/18/20, 7:36 AM,Wet
baby_1,male,"5/18/20, 4:43 AM",5/18/20, 4:43 AM,Wet
baby_1,male,"5/18/20, 2:50 AM",5/18/20, 2:50 AM,Mixed
baby_1,male,"5/18/20, 1:13 AM",5/18/20, 1:13 AM,Wet
baby_1,male,"5/17/20, 9:18 PM",5/17/20, 9:18 PM,Wet
baby_1,male,"5/17/20, 5:02 PM",5/17/20, 5:02 PM,Mixed
baby_1,male,"5/17/20, 2:17 PM",5/17/20, 2:17 PM,Dirty
baby_1,male,"5/17/20, 10:03 AM",5/17/20, 10:03 AM,Dirty
baby_1,male,"5/17/20, 7:20 AM",5/17/20, 7:20 AM,Mixed
baby_1,male,"5/17/20, 12:36 AM",5/17/20, 12:36 AM,Wet
baby_1,male,"5/16/20, 6:30 PM",5/16/20, 6:30 PM,Mixed
baby_1,male,"5/16/20, 4:29 PM",5/16/20, 4:29 PM,Mixed
baby_1,male,"5/16/20, 9:55 AM",5/16/20, 9:55 AM,Dirty
baby_1,male,"5/16/20, 7:43 AM",5/16/20, 7:43 AM,Mixed
baby_1,male,"5/16/20, 2:19 AM",5/16/20, 2:19 AM,Mixed
baby_1,male,"5/15/20, 10:52 PM",5/15/20, 10:52 PM,Mixed
baby_1,male,"5/15/20, 8:31 PM",5/15/20, 8:31 PM,Wet
baby_1,male,"5/15/20, 3:15 PM",5/15/20, 3:15 PM,Mixed
baby_1,male,"5/15/20, 1:08 PM",5/15/20, 1:08 PM,Dirty
baby_1,male,"5/15/20, 9:20 AM",5/15/20, 9:20 AM,Mixed
baby_1,male,"5/15/20, 5:04 AM",5/15/20, 5:04 AM,Mixed
baby_1,male,"5/15/20, 1:47 AM",5/15/20, 1:47 AM,Mixed
baby_1,male,"5/14/20, 5:35 PM",5/14/20, 5:35 PM,Mixed
baby_1,male,"5/14/20, 8:15 AM",5/14/20, 8:15 AM,Mixed
baby_1,male,"5/14/20, 4:20 AM",5/14/20, 4:20 AM,Mixed
baby_1,male,"5/14/20, 1:30 AM",5/14/20, 1:30 AM,Wet
baby_1,male,"5/13/20, 11:06 PM",5/13/20, 11:06 PM,Wet
baby_1,male,"5/13/20, 2:36 PM",5/13/20, 2:36 PM,Mixed
baby_1,male,"5/13/20, 11:20 AM",5/13/20, 11:20 AM,Mixed
baby_1,male,"5/13/20, 9:00 AM",5/13/20, 9:00 AM,Wet
baby_1,male,"5/12/20, 9:19 PM",5/12/20, 9:19 PM,Mixed
baby_1,male,"5/12/20, 7:26 PM",5/12/20, 7:26 PM,Mixed
baby_1,male,"5/12/20, 5:13 PM",5/12/20, 5:13 PM,Dirty
baby_1,male,"5/12/20, 12:30 PM",5/12/20, 12:30 PM,Mixed
baby_1,male,"5/12/20, 7:30 AM",5/12/20, 7:30 AM,Wet
baby_1,male,"5/12/20, 5:30 AM",5/12/20, 5:30 AM,Wet
baby_1,male,"5/11/20, 11:50 PM",5/11/20, 11:50 PM,Dirty
baby_1,male,"5/11/20, 9:59 PM",5/11/20, 9:59 PM,Dirty
baby_1,male,"5/11/20, 1:43 PM",5/11/20, 1:43 PM,Wet
baby_1,male,"5/11/20, 8:47 AM",5/11/20, 8:47 AM,Wet
baby_1,male,"5/11/20, 3:45 AM",5/11/20, 3:45 AM,Wet
baby_1,male,"5/10/20, 10:25 PM",5/10/20, 10:25 PM,Mixed
baby_1,male,"5/10/20, 6:32 PM",5/10/20, 6:32 PM,Dirty
baby_1,male,"5/10/20, 3:27 PM",5/10/20, 3:27 PM,Dirty
baby_1,male,"5/10/20, 11:38 AM",5/10/20, 11:38 AM,Dirty
baby_1,male,"5/10/20, 9:17 AM",5/10/20, 9:17 AM,Wet
baby_1,male,"5/10/20, 5:09 AM",5/10/20, 5:09 AM,Dirty
baby_1,male,"5/9/20, 11:48 PM",5/9/20, 11:48 PM,Dirty
baby_1,male,"5/9/20, 4:33 PM",5/9/20, 4:33 PM,Dirty
baby_2,male,"7/21/22, 6:01 AM",7/21/22, 6:01 AM,Dirty
baby_2,male,"7/18/22, 7:51 PM",7/18/22, 7:51 PM,Dirty
baby_2,male,"7/7/22, 7:08 AM",7/7/22, 7:08 AM,Dirty
baby_2,male,"4/28/22, 4:42 PM",4/28/22, 4:42 PM,Dirty
baby_2,male,"4/18/22, 7:04 AM",4/18/22, 7:04 AM,Mixed
baby_2,male,"4/18/22, 1:21 AM",4/18/22, 1:21 AM,Wet
baby_2,male,"4/16/22, 6:16 PM",4/16/22, 6:16 PM,Mixed
baby_2,male,"4/15/22, 5:36 PM",4/15/22, 5:36 PM,Mixed
baby_2,male,"4/15/22, 10:59 AM",4/15/22, 10:59 AM,Mixed
baby_2,male,"4/15/22, 9:33 AM",4/15/22, 9:33 AM,Mixed
baby_2,male,"4/15/22, 7:15 AM",4/15/22, 7:15 AM,Mixed
baby_2,male,"4/15/22, 2:55 AM",4/15/22, 2:55 AM,Mixed
baby_2,male,"4/14/22, 8:10 PM",4/14/22, 8:10 PM,Wet
baby_2,male,"4/14/22, 2:55 PM",4/14/22, 2:55 PM,Mixed
baby_2,male,"4/14/22, 9:11 AM",4/14/22, 9:11 AM,Mixed
baby_2,male,"4/14/22, 7:03 AM",4/14/22, 7:03 AM,Mixed
baby_2,male,"4/14/22, 4:44 AM",4/14/22, 4:44 AM,Mixed
baby_2,male,"4/14/22, 1:39 AM",4/14/22, 1:39 AM,Mixed
baby_2,male,"4/13/22, 10:46 PM",4/13/22, 10:46 PM,Wet
baby_2,male,"4/13/22, 7:58 PM",4/13/22, 7:58 PM,Mixed
baby_2,male,"4/13/22, 12:26 PM",4/13/22, 12:26 PM,Mixed
baby_2,male,"4/13/22, 8:21 AM",4/13/22, 8:21 AM,Mixed
baby_2,male,"4/13/22, 6:14 AM",4/13/22, 6:14 AM,Mixed
baby_2,male,"4/12/22, 11:58 PM",4/12/22, 11:58 PM,Mixed
baby_2,male,"4/12/22, 7:02 PM",4/12/22, 7:02 PM,Mixed
baby_2,male,"4/12/22, 3:03 PM",4/12/22, 3:03 PM,Mixed
baby_2,male,"4/12/22, 5:39 AM",4/12/22, 5:39 AM,Mixed
baby_2,male,"4/11/22, 10:44 PM",4/11/22, 10:44 PM,Wet
baby_2,male,"4/11/22, 8:33 PM",4/11/22, 8:33 PM,Mixed
baby_2,male,"4/11/22, 12:45 PM",4/11/22, 12:45 PM,Mixed
baby_2,male,"4/11/22, 8:17 AM",4/11/22, 8:17 AM,Mixed
baby_2,male,"4/11/22, 5:11 AM",4/11/22, 5:11 AM,Mixed
baby_2,male,"4/10/22, 10:13 PM",4/10/22, 10:13 PM,Mixed
baby_2,male,"4/10/22, 8:39 PM",4/10/22, 8:39 PM,Mixed
baby_2,male,"4/10/22, 3:34 PM",4/10/22, 3:34 PM,Mixed
baby_2,male,"4/10/22, 8:13 AM",4/10/22, 8:13 AM,Mixed
baby_2,male,"4/9/22, 8:24 PM",4/9/22, 8:24 PM,Wet
baby_2,male,"4/9/22, 12:25 PM",4/9/22, 12:25 PM,Mixed
baby_2,male,"4/9/22, 8:58 AM",4/9/22, 8:58 AM,Wet
baby_2,male,"4/9/22, 6:03 AM",4/9/22, 6:03 AM,Mixed
baby_2,male,"4/8/22, 7:03 PM",4/8/22, 7:03 PM,Wet
baby_2,male,"4/8/22, 5:03 PM",4/8/22, 5:03 PM,Mixed
baby_2,male,"4/8/22, 2:22 PM",4/8/22, 2:22 PM,Wet
baby_2,male,"4/8/22, 10:47 AM",4/8/22, 10:47 AM,Mixed
baby_2,male,"4/8/22, 7:50 AM",4/8/22, 7:50 AM,Wet
baby_2,male,"4/8/22, 5:50 AM",4/8/22, 5:50 AM,Mixed
baby_2,male,"4/7/22, 8:27 PM",4/7/22, 8:27 PM,Mixed
baby_2,male,"4/7/22, 3:49 PM",4/7/22, 3:49 PM,Mixed
baby_2,male,"4/7/22, 10:45 AM",4/7/22, 10:45 AM,Mixed
baby_2,male,"4/7/22, 6:27 AM",4/7/22, 6:27 AM,Mixed
baby_2,male,"4/7/22, 12:44 AM",4/7/22, 12:44 AM,Wet
baby_2,male,"4/6/22, 9:03 PM",4/6/22, 9:03 PM,Dirty
baby_2,male,"4/6/22, 7:33 PM",4/6/22, 7:33 PM,Mixed
baby_2,male,"4/6/22, 5:18 PM",4/6/22, 5:18 PM,Mixed
baby_2,male,"4/6/22, 8:00 AM",4/6/22, 8:00 AM,Mixed
baby_2,male,"4/6/22, 2:52 AM",4/6/22, 2:52 AM,Mixed
baby_2,male,"4/6/22, 12:31 AM",4/6/22, 12:31 AM,Wet
baby_2,male,"4/5/22, 8:00 PM",4/5/22, 8:00 PM,Mixed
baby_2,male,"4/5/22, 4:50 PM",4/5/22, 4:50 PM,Mixed
baby_2,male,"4/5/22, 2:35 PM",4/5/22, 2:35 PM,Mixed
baby_2,male,"4/5/22, 11:08 AM",4/5/22, 11:08 AM,Wet
baby_2,male,"4/5/22, 7:58 AM",4/5/22, 7:58 AM,Mixed
baby_2,male,"4/5/22, 3:50 AM",4/5/22, 3:50 AM,Mixed
baby_2,male,"4/5/22, 12:18 AM",4/5/22, 12:18 AM,Mixed
baby_2,male,"4/4/22, 7:17 PM",4/4/22, 7:17 PM,Wet
baby_2,male,"4/4/22, 2:52 PM",4/4/22, 2:52 PM,Mixed
baby_2,male,"4/4/22, 11:35 AM",4/4/22, 11:35 AM,Mixed
baby_2,male,"4/4/22, 7:29 AM",4/4/22, 7:29 AM,Mixed
baby_2,male,"4/4/22, 3:25 AM",4/4/22, 3:25 AM,Mixed
baby_2,male,"4/3/22, 11:39 PM",4/3/22, 11:39 PM,Mixed
baby_2,male,"4/3/22, 8:55 PM",4/3/22, 8:55 PM,Wet
baby_2,male,"4/3/22, 3:38 PM",4/3/22, 3:38 PM,Mixed
baby_2,male,"4/3/22, 12:25 PM",4/3/22, 12:25 PM,Mixed
baby_2,male,"4/3/22, 2:49 AM",4/3/22, 2:49 AM,Mixed
baby_2,male,"4/3/22, 12:12 AM",4/3/22, 12:12 AM,Mixed
baby_2,male,"4/2/22, 8:42 PM",4/2/22, 8:42 PM,Mixed
baby_2,male,"4/2/22, 5:26 PM",4/2/22, 5:26 PM,Mixed
baby_2,male,"4/2/22, 12:12 PM",4/2/22, 12:12 PM,Mixed
baby_2,male,"4/2/22, 8:04 AM",4/2/22, 8:04 AM,Mixed
baby_2,male,"4/2/22, 2:29 AM",4/2/22, 2:29 AM,Mixed
baby_2,male,"4/1/22, 7:20 PM",4/1/22, 7:20 PM,Mixed
baby_2,male,"4/1/22, 6:02 PM",4/1/22, 6:02 PM,Mixed
baby_2,male,"4/1/22, 1:03 PM",4/1/22, 1:03 PM,Mixed
baby_2,male,"4/1/22, 12:32 PM",4/1/22, 12:32 PM,Mixed
baby_2,male,"4/1/22, 6:49 AM",4/1/22, 6:49 AM,Mixed
baby_2,male,"4/1/22, 2:47 AM",4/1/22, 2:47 AM,Mixed
baby_2,male,"3/31/22, 11:26 PM",3/31/22, 11:26 PM,Wet
baby_2,male,"3/31/22, 6:51 PM",3/31/22, 6:51 PM,Mixed
baby_2,male,"3/31/22, 1:31 PM",3/31/22, 1:31 PM,Mixed
baby_2,male,"3/31/22, 8:08 AM",3/31/22, 8:08 AM,Mixed
baby_2,male,"3/31/22, 4:30 AM",3/31/22, 4:30 AM,Mixed
baby_2,male,"3/31/22, 12:51 AM",3/31/22, 12:51 AM,Mixed
baby_2,male,"3/30/22, 7:40 PM",3/30/22, 7:40 PM,Mixed
baby_2,male,"3/30/22, 7:51 AM",3/30/22, 7:51 AM,Wet
baby_2,male,"3/30/22, 1:21 AM",3/30/22, 1:21 AM,Mixed
baby_2,male,"3/29/22, 9:49 PM",3/29/22, 9:49 PM,Mixed
baby_2,male,"3/29/22, 8:27 PM",3/29/22, 8:27 PM,Wet
baby_2,male,"3/29/22, 4:07 PM",3/29/22, 4:07 PM,Mixed
baby_2,male,"3/29/22, 10:07 AM",3/29/22, 10:07 AM,Wet
baby_2,male,"3/29/22, 5:33 AM",3/29/22, 5:33 AM,Mixed
baby_2,male,"3/28/22, 7:59 PM",3/28/22, 7:59 PM,Wet
baby_2,male,"3/28/22, 6:35 PM",3/28/22, 6:35 PM,Mixed
baby_2,male,"3/28/22, 2:05 PM",3/28/22, 2:05 PM,Mixed
baby_2,male,"3/28/22, 7:41 AM",3/28/22, 7:41 AM,Mixed
baby_2,male,"3/28/22, 12:44 AM",3/28/22, 12:44 AM,Mixed
baby_2,male,"3/27/22, 7:40 PM",3/27/22, 7:40 PM,Mixed
baby_2,male,"3/27/22, 5:00 PM",3/27/22, 5:00 PM,Mixed
baby_2,male,"3/27/22, 3:56 AM",3/27/22, 3:56 AM,Dirty
baby_2,male,"3/27/22, 2:33 AM",3/27/22, 2:33 AM,Mixed
baby_2,male,"3/26/22, 9:04 PM",3/26/22, 9:04 PM,Mixed
baby_2,male,"3/26/22, 1:26 PM",3/26/22, 1:26 PM,Wet
baby_2,male,"3/26/22, 8:52 AM",3/26/22, 8:52 AM,Mixed
baby_2,male,"3/25/22, 11:06 PM",3/25/22, 11:06 PM,Mixed
baby_2,male,"3/25/22, 2:22 PM",3/25/22, 2:22 PM,Dirty
baby_2,male,"3/25/22, 12:30 PM",3/25/22, 12:30 PM,Mixed
baby_2,male,"3/25/22, 11:02 AM",3/25/22, 11:02 AM,Mixed
baby_2,male,"3/25/22, 9:53 AM",3/25/22, 9:53 AM,Mixed
baby_2,male,"3/25/22, 6:30 AM",3/25/22, 6:30 AM,Wet
baby_2,male,"3/24/22, 8:52 PM",3/24/22, 8:52 PM,Wet
baby_2,male,"3/24/22, 4:39 PM",3/24/22, 4:39 PM,Wet
baby_2,male,"3/24/22, 5:15 AM",3/24/22, 5:15 AM,Mixed
baby_2,male,"3/24/22, 12:50 AM",3/24/22, 12:50 AM,Mixed
baby_2,male,"3/23/22, 9:13 PM",3/23/22, 9:13 PM,Wet
baby_2,male,"3/23/22, 6:52 PM",3/23/22, 6:52 PM,Mixed
baby_2,male,"3/23/22, 9:50 AM",3/23/22, 9:50 AM,Dirty
baby_2,male,"3/23/22, 9:12 AM",3/23/22, 9:12 AM,Wet
baby_3,female,"3/25/25, 12:00 PM",3/25/25, 12:00 PM,Wet
baby_3,female,"3/25/25, 10:50 AM",3/25/25, 10:50 AM,Wet
baby_3,female,"3/25/25, 10:09 AM",3/25/25, 10:09 AM,Dirty
baby_3,female,"3/25/25, 8:40 AM",3/25/25, 8:40 AM,Wet
baby_3,female,"3/25/25, 7:38 AM",3/25/25, 7:38 AM,Mixed
baby_3,female,"3/24/25, 9:59 PM",3/24/25, 9:59 PM,Wet
baby_3,female,"3/24/25, 6:30 PM",3/24/25, 6:30 PM,Wet
baby_3,female,"3/24/25, 4:53 PM",3/24/25, 4:53 PM,Wet
baby_3,female,"3/24/25, 3:32 PM",3/24/25, 3:32 PM,Mixed
baby_3,female,"3/24/25, 1:50 PM",3/24/25, 1:50 PM,Wet
baby_3,female,"3/24/25, 12:35 PM",3/24/25, 12:35 PM,Wet
baby_3,female,"3/24/25, 11:26 AM",3/24/25, 11:26 AM,Wet
baby_3,female,"3/24/25, 9:26 AM",3/24/25, 9:26 AM,Wet
baby_3,female,"3/24/25, 8:57 AM",3/24/25, 8:57 AM,Wet
baby_3,female,"3/24/25, 7:11 AM",3/24/25, 7:11 AM,Mixed
baby_3,female,"3/23/25, 8:37 PM",3/23/25, 8:37 PM,Wet
baby_3,female,"3/23/25, 7:27 PM",3/23/25, 7:27 PM,Wet
baby_3,female,"3/23/25, 6:29 PM",3/23/25, 6:29 PM,Mixed
baby_3,female,"3/23/25, 4:13 PM",3/23/25, 4:13 PM,Wet
baby_3,female,"3/23/25, 1:20 PM",3/23/25, 1:20 PM,Wet
baby_3,female,"3/23/25, 11:35 AM",3/23/25, 11:35 AM,Mixed
baby_3,female,"3/23/25, 9:59 AM",3/23/25, 9:59 AM,Mixed
baby_3,female,"3/23/25, 9:00 AM",3/23/25, 9:00 AM,Wet
baby_3,female,"3/23/25, 7:15 AM",3/23/25, 7:15 AM,Wet
baby_3,female,"3/23/25, 12:28 AM",3/23/25, 12:28 AM,Mixed
baby_3,female,"3/22/25, 7:30 PM",3/22/25, 7:30 PM,Mixed
baby_3,female,"3/22/25, 5:47 PM",3/22/25, 5:47 PM,Mixed
baby_3,female,"3/22/25, 4:30 PM",3/22/25, 4:30 PM,Wet
baby_3,female,"3/22/25, 3:46 PM",3/22/25, 3:46 PM,Wet
baby_3,female,"3/22/25, 11:50 AM",3/22/25, 11:50 AM,Wet
baby_3,female,"3/22/25, 11:06 AM",3/22/25, 11:06 AM,Wet
baby_3,female,"3/22/25, 9:35 AM",3/22/25, 9:35 AM,Wet
baby_3,female,"3/22/25, 8:51 AM",3/22/25, 8:51 AM,Dirty
baby_3,female,"3/22/25, 8:39 AM",3/22/25, 8:39 AM,Wet
baby_3,female,"3/22/25, 6:14 AM",3/22/25, 6:14 AM,Dirty
baby_3,female,"3/22/25, 5:55 AM",3/22/25, 5:55 AM,Mixed
baby_3,female,"3/21/25, 8:40 PM",3/21/25, 8:40 PM,Dry
baby_3,female,"3/21/25, 5:54 PM",3/21/25, 5:54 PM,Mixed
baby_3,female,"3/21/25, 2:15 PM",3/21/25, 2:15 PM,Wet
baby_3,female,"3/21/25, 2:00 PM",3/21/25, 2:00 PM,Mixed
baby_3,female,"3/21/25, 1:12 PM",3/21/25, 1:12 PM,Wet
baby_3,female,"3/21/25, 11:07 AM",3/21/25, 11:07 AM,Mixed
baby_3,female,"3/21/25, 8:50 AM",3/21/25, 8:50 AM,Wet
baby_3,female,"3/21/25, 7:58 AM",3/21/25, 7:58 AM,Mixed
baby_3,female,"3/21/25, 6:26 AM",3/21/25, 6:26 AM,Mixed
baby_3,female,"3/20/25, 7:53 PM",3/20/25, 7:53 PM,Mixed
baby_3,female,"3/20/25, 5:59 PM",3/20/25, 5:59 PM,Mixed
baby_3,female,"3/20/25, 4:10 PM",3/20/25, 4:10 PM,Wet
baby_3,female,"3/20/25, 3:28 PM",3/20/25, 3:28 PM,Mixed
baby_3,female,"3/20/25, 2:20 PM",3/20/25, 2:20 PM,Wet
baby_3,female,"3/20/25, 1:21 PM",3/20/25, 1:21 PM,Wet
baby_3,female,"3/20/25, 12:15 PM",3/20/25, 12:15 PM,Wet
baby_3,female,"3/20/25, 10:59 AM",3/20/25, 10:59 AM,Wet
baby_3,female,"3/20/25, 9:30 AM",3/20/25, 9:30 AM,Mixed
baby_3,female,"3/20/25, 8:59 AM",3/20/25, 8:59 AM,Wet
baby_3,female,"3/20/25, 8:29 AM",3/20/25, 8:29 AM,Wet
baby_3,female,"3/20/25, 7:00 AM",3/20/25, 7:00 AM,Dirty
baby_3,female,"3/20/25, 6:48 AM",3/20/25, 6:48 AM,Mixed
baby_3,female,"3/19/25, 8:37 PM",3/19/25, 8:37 PM,Dirty
baby_3,female,"3/19/25, 8:20 PM",3/19/25, 8:20 PM,Mixed
baby_3,female,"3/19/25, 5:59 PM",3/19/25, 5:59 PM,Wet
baby_3,female,"3/19/25, 4:45 PM",3/19/25, 4:45 PM,Wet
baby_3,female,"3/19/25, 2:15 PM",3/19/25, 2:15 PM,Wet
baby_3,female,"3/19/25, 12:00 PM",3/19/25, 12:00 PM,Mixed
baby_3,female,"3/19/25, 10:45 AM",3/19/25, 10:45 AM,Wet
baby_3,female,"3/19/25, 8:33 AM",3/19/25, 8:33 AM,Mixed
baby_3,female,"3/19/25, 4:21 AM",3/19/25, 4:21 AM,Wet
baby_3,female,"3/18/25, 9:24 PM",3/18/25, 9:24 PM,Dirty
baby_3,female,"3/18/25, 6:34 PM",3/18/25, 6:34 PM,Mixed
baby_3,female,"3/18/25, 6:00 PM",3/18/25, 6:00 PM,Wet
baby_3,female,"3/18/25, 4:08 PM",3/18/25, 4:08 PM,Wet
baby_3,female,"3/18/25, 1:26 PM",3/18/25, 1:26 PM,Wet
baby_3,female,"3/18/25, 11:45 AM",3/18/25, 11:45 AM,Mixed
baby_3,female,"3/18/25, 10:07 AM",3/18/25, 10:07 AM,Wet
baby_3,female,"3/18/25, 8:52 AM",3/18/25, 8:52 AM,Wet
baby_3,female,"3/18/25, 5:58 AM",3/18/25, 5:58 AM,Wet
baby_3,female,"3/17/25, 8:35 PM",3/17/25, 8:35 PM,Wet
baby_3,female,"3/17/25, 6:02 PM",3/17/25, 6:02 PM,Mixed
baby_3,female,"3/17/25, 4:00 PM",3/17/25, 4:00 PM,Wet
baby_3,female,"3/17/25, 1:20 PM",3/17/25, 1:20 PM,Wet
baby_3,female,"3/17/25, 11:43 AM",3/17/25, 11:43 AM,Wet
baby_3,female,"3/17/25, 10:47 AM",3/17/25, 10:47 AM,Mixed
baby_3,female,"3/17/25, 9:40 AM",3/17/25, 9:40 AM,Wet
baby_3,female,"3/17/25, 9:37 AM",3/17/25, 9:37 AM,Wet
baby_3,female,"3/17/25, 7:34 AM",3/17/25, 7:34 AM,Dirty
baby_3,female,"3/17/25, 4:11 AM",3/17/25, 4:11 AM,Wet
baby_3,female,"3/16/25, 7:15 PM",3/16/25, 7:15 PM,Wet
baby_3,female,"3/16/25, 6:18 PM",3/16/25, 6:18 PM,Wet
baby_3,female,"3/16/25, 3:38 PM",3/16/25, 3:38 PM,Wet
baby_3,female,"3/16/25, 1:19 PM",3/16/25, 1:19 PM,Dirty
baby_3,female,"3/16/25, 1:06 PM",3/16/25, 1:06 PM,Wet
baby_3,female,"3/16/25, 10:18 AM",3/16/25, 10:18 AM,Wet
baby_3,female,"3/16/25, 7:53 AM",3/16/25, 7:53 AM,Mixed
baby_3,female,"3/16/25, 4:46 AM",3/16/25, 4:46 AM,Mixed
baby_3,female,"3/15/25, 6:56 PM",3/15/25, 6:56 PM,Wet
baby_3,female,"3/15/25, 4:27 PM",3/15/25, 4:27 PM,Wet
baby_3,female,"3/15/25, 3:01 PM",3/15/25, 3:01 PM,Wet
baby_3,female,"3/15/25, 12:55 PM",3/15/25, 12:55 PM,Wet
baby_3,female,"3/15/25, 11:00 AM",3/15/25, 11:00 AM,Mixed
baby_3,female,"3/15/25, 9:21 AM",3/15/25, 9:21 AM,Wet
baby_3,female,"3/15/25, 7:16 AM",3/15/25, 7:16 AM,Mixed
baby_3,female,"3/15/25, 5:48 AM",3/15/25, 5:48 AM,Mixed
baby_3,female,"3/15/25, 2:54 AM",3/15/25, 2:54 AM,Wet
baby_3,female,"3/14/25, 8:48 PM",3/14/25, 8:48 PM,Wet
baby_3,female,"3/14/25, 5:52 PM",3/14/25, 5:52 PM,Wet
baby_3,female,"3/14/25, 3:15 PM",3/14/25, 3:15 PM,Mixed
baby_3,female,"3/14/25, 12:30 PM",3/14/25, 12:30 PM,Wet
baby_3,female,"3/14/25, 9:30 AM",3/14/25, 9:30 AM,Wet
baby_3,female,"3/14/25, 7:15 AM",3/14/25, 7:15 AM,Mixed
baby_3,female,"3/14/25, 4:04 AM",3/14/25, 4:04 AM,Wet
baby_3,female,"3/13/25, 5:38 PM",3/13/25, 5:38 PM,Mixed
baby_3,female,"3/13/25, 3:20 PM",3/13/25, 3:20 PM,Wet
baby_3,female,"3/13/25, 1:30 PM",3/13/25, 1:30 PM,Wet
baby_3,female,"3/13/25, 11:27 AM",3/13/25, 11:27 AM,Wet
baby_3,female,"3/13/25, 10:41 AM",3/13/25, 10:41 AM,Wet
baby_3,female,"3/13/25, 8:52 AM",3/13/25, 8:52 AM,Mixed
baby_3,female,"3/13/25, 8:28 AM",3/13/25, 8:28 AM,Mixed
baby_3,female,"3/13/25, 4:47 AM",3/13/25, 4:47 AM,Dirty
baby_3,female,"3/13/25, 4:30 AM",3/13/25, 4:30 AM,Wet
baby_3,female,"3/12/25, 6:58 PM",3/12/25, 6:58 PM,Mixed
baby_3,female,"3/12/25, 4:23 PM",3/12/25, 4:23 PM,Wet
baby_3,female,"3/12/25, 11:54 AM",3/12/25, 11:54 AM,Wet
baby_3,female,"3/12/25, 9:17 AM",3/12/25, 9:17 AM,Mixed
baby_3,female,"3/12/25, 6:51 AM",3/12/25, 6:51 AM,Dirty
baby_3,female,"3/12/25, 6:29 AM",3/12/25, 6:29 AM,Wet
baby_3,female,"3/12/25, 5:15 AM",3/12/25, 5:15 AM,Mixed
baby_3,female,"3/12/25, 1:52 AM",3/12/25, 1:52 AM,Wet
baby_3,female,"3/11/25, 8:33 PM",3/11/25, 8:33 PM,Dirty
baby_3,female,"3/11/25, 8:03 PM",3/11/25, 8:03 PM,Mixed
baby_3,female,"3/11/25, 6:29 PM",3/11/25, 6:29 PM,Wet
baby_3,female,"3/11/25, 4:20 PM",3/11/25, 4:20 PM,Mixed
baby_3,female,"3/11/25, 1:04 PM",3/11/25, 1:04 PM,Mixed
baby_3,female,"3/11/25, 11:32 AM",3/11/25, 11:32 AM,Wet
baby_3,female,"3/11/25, 8:40 AM",3/11/25, 8:40 AM,Mixed
baby_3,female,"3/11/25, 3:41 AM",3/11/25, 3:41 AM,Wet
baby_3,female,"3/10/25, 8:03 PM",3/10/25, 8:03 PM,Mixed
baby_3,female,"3/10/25, 6:36 PM",3/10/25, 6:36 PM,Dirty
baby_3,female,"3/10/25, 3:53 PM",3/10/25, 3:53 PM,Wet
baby_3,female,"3/10/25, 2:05 PM",3/10/25, 2:05 PM,Mixed
baby_3,female,"3/10/25, 12:08 PM",3/10/25, 12:08 PM,Mixed
baby_3,female,"3/10/25, 8:05 AM",3/10/25, 8:05 AM,Mixed
baby_3,female,"3/10/25, 4:29 AM",3/10/25, 4:29 AM,Wet
baby_3,female,"3/10/25, 4:15 AM",3/10/25, 4:15 AM,Wet
baby_3,female,"3/9/25, 7:33 PM",3/9/25, 7:33 PM,Wet
baby_3,female,"3/9/25, 6:41 PM",3/9/25, 6:41 PM,Wet
baby_3,female,"3/9/25, 5:15 PM",3/9/25, 5:15 PM,Mixed
baby_3,female,"3/9/25, 4:15 PM",3/9/25, 4:15 PM,Dirty
baby_3,female,"3/9/25, 3:39 PM",3/9/25, 3:39 PM,Wet
baby_3,female,"3/9/25, 1:37 PM",3/9/25, 1:37 PM,Wet
baby_3,female,"3/9/25, 11:15 AM",3/9/25, 11:15 AM,Dirty
baby_3,female,"3/9/25, 11:00 AM",3/9/25, 11:00 AM,Wet
baby_3,female,"3/9/25, 8:49 AM",3/9/25, 8:49 AM,Mixed
