baby_id,combined_time,date,time,feeding-side,left_duration_min,right_duration_min,total_feeding_duration_min
baby_3,"3/9/25, 6:00 AM",3/9/25, 6:00 AM,Right,,8,8
baby_3,"3/8/25, 8:49 PM",3/8/25, 8:49 PM,Left,8,,8
baby_3,"3/8/25, 5:31 PM",3/8/25, 5:31 PM,Right,,14,14
baby_3,"3/8/25, 2:52 PM",3/8/25, 2:52 PM,Left,15,,15
baby_3,"3/8/25, 12:11 PM",3/8/25, 12:11 PM,Right,,6,6
baby_3,"3/8/25, 9:43 AM",3/8/25, 9:43 AM,Left,16,,16
baby_3,"3/8/25, 7:30 AM",3/8/25, 7:30 AM,Right,,9,9
baby_3,"3/8/25, 3:26 AM",3/8/25, 3:26 AM,Left,16,,16
baby_3,"3/7/25, 7:40 PM",3/7/25, 7:40 PM,Right,,10,10
baby_3,"3/7/25, 5:40 PM",3/7/25, 5:40 PM,Left,21,,21
baby_3,"3/7/25, 3:43 PM",3/7/25, 3:43 PM,Right,,11,11
baby_3,"3/7/25, 1:23 PM",3/7/25, 1:23 PM,Left,8,,8
baby_3,"3/7/25, 11:12 AM",3/7/25, 11:12 AM,Right,,17,17
baby_3,"3/7/25, 9:42 AM",3/7/25, 9:42 AM,Left,8,,8
baby_3,"3/7/25, 7:28 AM",3/7/25, 7:28 AM,Right,,8,8
baby_3,"3/7/25, 3:22 AM",3/7/25, 3:22 AM,Left,12,,12
baby_3,"3/6/25, 10:22 PM",3/6/25, 10:22 PM,Right,,8,8
baby_3,"3/6/25, 8:44 PM",3/6/25, 8:44 PM,Left,12,,12
baby_3,"3/6/25, 5:23 PM",3/6/25, 5:23 PM,Right,,9,9
baby_3,"3/6/25, 3:54 PM",3/6/25, 3:54 PM,Left,11,,11
baby_3,"3/6/25, 12:57 PM",3/6/25, 12:57 PM,Right,,8,8
baby_3,"3/6/25, 10:46 AM",3/6/25, 10:46 AM,Left,7,,7
baby_3,"3/6/25, 8:53 AM",3/6/25, 8:53 AM,Right,,12,12
baby_3,"3/6/25, 6:00 AM",3/6/25, 6:00 AM,Right,,6,6
baby_3,"3/6/25, 4:15 AM",3/6/25, 4:15 AM,Left,9,,9
baby_3,"3/5/25, 10:10 PM",3/5/25, 10:10 PM,Right,,8,8
baby_3,"3/5/25, 6:33 PM",3/5/25, 6:33 PM,Left,12,,12
baby_3,"3/5/25, 4:14 PM",3/5/25, 4:14 PM,Right,,8,8
baby_3,"3/5/25, 1:46 PM",3/5/25, 1:46 PM,Left,12,,12
baby_3,"3/5/25, 11:09 AM",3/5/25, 11:09 AM,Right,,9,9
baby_3,"3/5/25, 9:20 AM",3/5/25, 9:20 AM,Left,7,,7
baby_3,"3/5/25, 6:27 AM",3/5/25, 6:27 AM,Right,,8,8
baby_3,"3/5/25, 5:11 AM",3/5/25, 5:11 AM,Left,7,,7
baby_3,"3/5/25, 2:40 AM",3/5/25, 2:40 AM,Right,,7,7
baby_3,"3/4/25, 11:17 PM",3/4/25, 11:17 PM,Left,7,,7
baby_3,"3/4/25, 9:29 PM",3/4/25, 9:29 PM,Right,,7,7
baby_3,"3/4/25, 7:00 PM",3/4/25, 7:00 PM,Left,13,,13
baby_3,"3/4/25, 4:17 PM",3/4/25, 4:17 PM,Right,,14,14
baby_3,"3/4/25, 2:30 PM",3/4/25, 2:30 PM,Left,8,,8
baby_3,"3/4/25, 11:34 AM",3/4/25, 11:34 AM,Right,,7,7
baby_3,"3/4/25, 9:21 AM",3/4/25, 9:21 AM,Left,8,,8
baby_3,"3/4/25, 7:04 AM",3/4/25, 7:04 AM,Right,,14,14
baby_3,"3/4/25, 4:22 AM",3/4/25, 4:22 AM,Left,7,,7
baby_3,"3/3/25, 10:44 PM",3/3/25, 10:44 PM,Right,,9,9
baby_3,"3/3/25, 7:55 PM",3/3/25, 7:55 PM,Left,13,,13
baby_3,"3/3/25, 5:22 PM",3/3/25, 5:22 PM,Right,,13,13
baby_3,"3/3/25, 3:27 PM",3/3/25, 3:27 PM,Left,12,,12
baby_3,"3/3/25, 1:01 PM",3/3/25, 1:01 PM,Right,,7,7
baby_3,"3/3/25, 10:54 AM",3/3/25, 10:54 AM,Left,7,,7
baby_3,"3/3/25, 8:43 AM",3/3/25, 8:43 AM,Right,,8,8
baby_3,"3/3/25, 6:04 AM",3/3/25, 6:04 AM,Left,7,,7
baby_3,"3/3/25, 3:53 AM",3/3/25, 3:53 AM,Right,,7,7
baby_3,"3/2/25, 10:56 PM",3/2/25, 10:56 PM,Left,9,,9
baby_3,"3/2/25, 9:56 PM",3/2/25, 9:56 PM,Right,,6,6
baby_3,"3/2/25, 6:59 PM",3/2/25, 6:59 PM,Left,6,,6
baby_3,"3/2/25, 5:43 PM",3/2/25, 5:43 PM,Right,,8,8
baby_3,"3/2/25, 4:01 PM",3/2/25, 4:01 PM,Left,4,,4
baby_3,"3/2/25, 2:32 PM",3/2/25, 2:32 PM,Right,,7,7
baby_3,"3/2/25, 11:33 AM",3/2/25, 11:33 AM,Left,9,,9
baby_3,"3/2/25, 9:51 AM",3/2/25, 9:51 AM,Right,,9,9
baby_3,"3/2/25, 8:20 AM",3/2/25, 8:20 AM,Left,6,,6
baby_3,"3/2/25, 7:14 AM",3/2/25, 7:14 AM,Right,,6,6
baby_3,"3/2/25, 6:17 AM",3/2/25, 6:17 AM,Right,,7,7
baby_3,"3/2/25, 2:58 AM",3/2/25, 2:58 AM,Left,7,,7
baby_3,"3/1/25, 9:02 PM",3/1/25, 9:02 PM,Right,,7,7
baby_3,"3/1/25, 7:24 PM",3/1/25, 7:24 PM,Left,8,,8
baby_3,"3/1/25, 5:39 PM",3/1/25, 5:39 PM,Right,,10,10
baby_3,"3/1/25, 3:27 PM",3/1/25, 3:27 PM,Left,7,,7
baby_3,"3/1/25, 1:36 PM",3/1/25, 1:36 PM,Right,,9,9
baby_3,"3/1/25, 11:45 AM",3/1/25, 11:45 AM,Left,7,,7
baby_3,"3/1/25, 9:28 AM",3/1/25, 9:28 AM,Right,,7,7
baby_3,"3/1/25, 7:35 AM",3/1/25, 7:35 AM,Left,10,,10
baby_3,"3/1/25, 5:26 AM",3/1/25, 5:26 AM,Right,,5,5
baby_3,"2/28/25, 11:37 PM",2/28/25, 11:37 PM,Left,9,,9
baby_3,"2/28/25, 9:38 PM",2/28/25, 9:38 PM,Right,,5,5
baby_3,"2/28/25, 8:16 PM",2/28/25, 8:16 PM,Left,12,,12
baby_3,"2/28/25, 6:41 PM",2/28/25, 6:41 PM,Right,,8,8
baby_3,"2/28/25, 5:12 PM",2/28/25, 5:12 PM,Left,10,,10
baby_3,"2/28/25, 3:07 PM",2/28/25, 3:07 PM,Right,,16,16
baby_3,"2/28/25, 1:15 PM",2/28/25, 1:15 PM,Left,11,,11
baby_3,"2/28/25, 11:11 AM",2/28/25, 11:11 AM,Right,,16,16
baby_3,"2/28/25, 9:02 AM",2/28/25, 9:02 AM,Left,10,,10
baby_3,"2/28/25, 6:47 AM",2/28/25, 6:47 AM,Right,,9,9
baby_3,"2/28/25, 4:28 AM",2/28/25, 4:28 AM,Left,7,,7
baby_3,"2/28/25, 1:42 AM",2/28/25, 1:42 AM,Right,,7,7
baby_3,"2/27/25, 8:19 PM",2/27/25, 8:19 PM,Left,11,,11
baby_3,"2/27/25, 6:03 PM",2/27/25, 6:03 PM,Right,,8,8
baby_3,"2/27/25, 3:59 PM",2/27/25, 3:59 PM,Left,,6,6
baby_3,"2/27/25, 1:19 PM",2/27/25, 1:19 PM,Left,9,,9
baby_3,"2/27/25, 11:41 AM",2/27/25, 11:41 AM,Right,,10,10
baby_3,"2/27/25, 9:39 AM",2/27/25, 9:39 AM,Left,6,,6
baby_3,"2/27/25, 8:04 AM",2/27/25, 8:04 AM,Right,,5,5
baby_3,"2/27/25, 6:06 AM",2/27/25, 6:06 AM,Left,9,,9
baby_3,"2/27/25, 2:44 AM",2/27/25, 2:44 AM,Right,,5,5
baby_3,"2/26/25, 11:35 PM",2/26/25, 11:35 PM,Left,7,,7
baby_3,"2/26/25, 8:02 PM",2/26/25, 8:02 PM,Right,,5,5
baby_3,"2/26/25, 5:32 PM",2/26/25, 5:32 PM,Left,10,,10
baby_3,"2/26/25, 3:45 PM",2/26/25, 3:45 PM,Right,,12,12
baby_3,"2/26/25, 1:26 PM",2/26/25, 1:26 PM,Left,6,,6
baby_3,"2/26/25, 11:25 AM",2/26/25, 11:25 AM,Right,,12,12
baby_3,"2/26/25, 9:38 AM",2/26/25, 9:38 AM,Left,11,,11
baby_3,"2/26/25, 7:15 AM",2/26/25, 7:15 AM,Right,,8,8
baby_3,"2/26/25, 4:48 AM",2/26/25, 4:48 AM,Left,9,,9
baby_3,"2/26/25, 12:44 AM",2/26/25, 12:44 AM,Right,,8,8
baby_3,"2/25/25, 11:02 PM",2/25/25, 11:02 PM,Left,8,,8
baby_3,"2/25/25, 6:27 PM",2/25/25, 6:27 PM,Right,,10,10
baby_3,"2/25/25, 5:04 PM",2/25/25, 5:04 PM,Left,9,,9
baby_3,"2/25/25, 2:52 PM",2/25/25, 2:52 PM,Right,,7,7
baby_3,"2/25/25, 12:04 PM",2/25/25, 12:04 PM,Left,13,,13
baby_3,"2/25/25, 9:20 AM",2/25/25, 9:20 AM,Right,,10,10
baby_3,"2/25/25, 7:20 AM",2/25/25, 7:20 AM,Left,12,,12
baby_3,"2/25/25, 4:48 AM",2/25/25, 4:48 AM,Right,,8,8
baby_3,"2/25/25, 2:10 AM",2/25/25, 2:10 AM,Left,3,,3
baby_3,"2/24/25, 10:03 PM",2/24/25, 10:03 PM,Right,,10,10
baby_3,"2/24/25, 7:40 PM",2/24/25, 7:40 PM,Left,13,,13
baby_3,"2/24/25, 5:14 PM",2/24/25, 5:14 PM,Right,,7,7
baby_3,"2/24/25, 3:11 PM",2/24/25, 3:11 PM,Left,5,,5
baby_3,"2/24/25, 1:38 PM",2/24/25, 1:38 PM,Left,4,,4
baby_3,"2/24/25, 11:44 AM",2/24/25, 11:44 AM,Right,,8,8
baby_3,"2/24/25, 10:11 AM",2/24/25, 10:11 AM,Left,5,,5
baby_3,"2/24/25, 8:58 AM",2/24/25, 8:58 AM,Right,,7,7
baby_3,"2/24/25, 7:38 AM",2/24/25, 7:38 AM,Left,10,,10
baby_3,"2/24/25, 4:38 AM",2/24/25, 4:38 AM,Right,,6,6
baby_3,"2/24/25, 2:33 AM",2/24/25, 2:33 AM,Left,5,,5
baby_3,"2/23/25, 9:27 PM",2/23/25, 9:27 PM,Right,,7,7
baby_3,"2/23/25, 7:48 PM",2/23/25, 7:48 PM,Left,8,,8
baby_3,"2/23/25, 6:06 PM",2/23/25, 6:06 PM,Right,,9,9
baby_3,"2/23/25, 3:17 PM",2/23/25, 3:17 PM,Left,11,,11
baby_3,"2/23/25, 12:22 PM",2/23/25, 12:22 PM,Right,,12,12
baby_3,"2/23/25, 10:47 AM",2/23/25, 10:47 AM,Left,5,,5
baby_3,"2/23/25, 8:35 AM",2/23/25, 8:35 AM,Right,,8,8
baby_3,"2/23/25, 6:02 AM",2/23/25, 6:02 AM,Left,8,,8
baby_3,"2/23/25, 1:40 AM",2/23/25, 1:40 AM,Right,,5,5
baby_3,"2/23/25, 12:09 AM",2/23/25, 12:09 AM,Left,6,,6
baby_3,"2/22/25, 8:02 PM",2/22/25, 8:02 PM,Right,,7,7
baby_3,"2/22/25, 6:33 PM",2/22/25, 6:33 PM,Left,7,,7
baby_3,"2/22/25, 4:55 PM",2/22/25, 4:55 PM,Right,,8,8
baby_3,"2/22/25, 2:34 PM",2/22/25, 2:34 PM,Left,10,,10
baby_3,"2/22/25, 12:56 PM",2/22/25, 12:56 PM,Right,,8,8
baby_3,"2/22/25, 10:11 AM",2/22/25, 10:11 AM,Left,10,,10
baby_3,"2/22/25, 8:19 AM",2/22/25, 8:19 AM,Right,,9,9
baby_3,"2/22/25, 6:27 AM",2/22/25, 6:27 AM,Left,5,,5
baby_3,"2/22/25, 3:21 AM",2/22/25, 3:21 AM,Right,,7,7
baby_3,"2/22/25, 12:32 AM",2/22/25, 12:32 AM,Left,5,,5
baby_3,"2/21/25, 9:08 PM",2/21/25, 9:08 PM,Right,,7,7
baby_3,"2/21/25, 6:34 PM",2/21/25, 6:34 PM,Left,6,,6
baby_3,"2/21/25, 5:47 PM",2/21/25, 5:47 PM,Right,,9,9
baby_3,"2/21/25, 3:24 PM",2/21/25, 3:24 PM,Left,11,,11
baby_3,"2/21/25, 1:34 PM",2/21/25, 1:34 PM,Right,,7,7
baby_3,"2/21/25, 11:12 AM",2/21/25, 11:12 AM,Left,8,,8
baby_3,"2/21/25, 9:09 AM",2/21/25, 9:09 AM,Right,,10,10
baby_3,"2/21/25, 7:09 AM",2/21/25, 7:09 AM,Left,11,,11
baby_3,"2/21/25, 4:21 AM",2/21/25, 4:21 AM,Right,,9,9
baby_3,"2/21/25, 12:33 AM",2/21/25, 12:33 AM,Left,12,,12
baby_3,"2/20/25, 8:57 PM",2/20/25, 8:57 PM,Right,,6,6
baby_3,"2/20/25, 6:39 PM",2/20/25, 6:39 PM,Left,11,,11
baby_3,"2/20/25, 4:55 PM",2/20/25, 4:55 PM,Right,,6,6
baby_3,"2/20/25, 3:01 PM",2/20/25, 3:01 PM,Left,5,,5
baby_3,"2/20/25, 12:15 PM",2/20/25, 12:15 PM,Right,,7,7
baby_3,"2/20/25, 10:45 AM",2/20/25, 10:45 AM,Left,8,,8
baby_3,"2/20/25, 9:08 AM",2/20/25, 9:08 AM,Right,,6,6
baby_3,"2/20/25, 7:41 AM",2/20/25, 7:41 AM,Left,8,,8
baby_3,"2/20/25, 6:17 AM",2/20/25, 6:17 AM,Left,4,,4
baby_3,"2/20/25, 3:26 AM",2/20/25, 3:26 AM,Right,,8,8
baby_3,"2/20/25, 12:54 AM",2/20/25, 12:54 AM,Left,5,,5
baby_3,"2/19/25, 7:52 PM",2/19/25, 7:52 PM,Right,,11,11
baby_3,"2/19/25, 5:52 PM",2/19/25, 5:52 PM,Left,14,,14
baby_3,"2/19/25, 3:40 PM",2/19/25, 3:40 PM,Right,,7,7
baby_3,"2/19/25, 2:50 PM",2/19/25, 2:50 PM,Right,,3,3
baby_3,"2/19/25, 12:37 PM",2/19/25, 12:37 PM,Left,9,,9
baby_3,"2/19/25, 10:01 AM",2/19/25, 10:01 AM,Right,,10,10
baby_3,"2/19/25, 7:46 AM",2/19/25, 7:46 AM,Left,13,,13
baby_3,"2/19/25, 6:17 AM",2/19/25, 6:17 AM,Right,,5,5
baby_3,"2/19/25, 2:48 AM",2/19/25, 2:48 AM,Right,,5,5
baby_3,"2/18/25, 9:57 PM",2/18/25, 9:57 PM,Left,7,,7
baby_3,"2/18/25, 7:58 PM",2/18/25, 7:58 PM,Right,,6,6
baby_3,"2/18/25, 6:51 PM",2/18/25, 6:51 PM,Left,7,,7
baby_3,"2/18/25, 4:37 PM",2/18/25, 4:37 PM,Right,,9,9
baby_3,"2/18/25, 2:17 PM",2/18/25, 2:17 PM,Left,9,,9
baby_3,"2/18/25, 11:39 AM",2/18/25, 11:39 AM,Right,,8,8
baby_3,"2/18/25, 9:09 AM",2/18/25, 9:09 AM,Left,7,,7
baby_3,"2/18/25, 8:10 AM",2/18/25, 8:10 AM,Left,4,,4
baby_3,"2/18/25, 5:49 AM",2/18/25, 5:49 AM,Right,,6,6
baby_3,"2/18/25, 3:22 AM",2/18/25, 3:22 AM,Left,6,,6
baby_3,"2/18/25, 1:20 AM",2/18/25, 1:20 AM,Left,3,,3
baby_3,"2/17/25, 10:23 PM",2/17/25, 10:23 PM,Right,,10,10
baby_3,"2/17/25, 8:08 PM",2/17/25, 8:08 PM,Left,10,,10
baby_3,"2/17/25, 5:43 PM",2/17/25, 5:43 PM,Right,,8,8
baby_3,"2/17/25, 4:10 PM",2/17/25, 4:10 PM,Left,10,,10
baby_3,"2/17/25, 1:52 PM",2/17/25, 1:52 PM,Right,,7,7
baby_3,"2/17/25, 11:18 AM",2/17/25, 11:18 AM,Left,11,,11
baby_3,"2/17/25, 10:01 AM",2/17/25, 10:01 AM,Right,,3,3
baby_3,"2/17/25, 8:42 AM",2/17/25, 8:42 AM,Left,6,4,10
baby_3,"2/17/25, 6:08 AM",2/17/25, 6:08 AM,Right,,6,6
baby_3,"2/17/25, 3:50 AM",2/17/25, 3:50 AM,Left,8,,8
baby_3,"2/17/25, 1:44 AM",2/17/25, 1:44 AM,Right,,8,8
baby_3,"2/16/25, 9:30 PM",2/16/25, 9:30 PM,Left,10,,10
baby_3,"2/16/25, 6:16 PM",2/16/25, 6:16 PM,Right,,5,5
baby_3,"2/16/25, 4:53 PM",2/16/25, 4:53 PM,Left,14,,14
baby_3,"2/16/25, 2:40 PM",2/16/25, 2:40 PM,Right,,8,8
baby_3,"2/16/25, 12:31 PM",2/16/25, 12:31 PM,Left,10,,10
baby_3,"2/16/25, 10:00 AM",2/16/25, 10:00 AM,Right,,9,9
baby_3,"2/16/25, 7:56 AM",2/16/25, 7:56 AM,Left,9,,9
baby_3,"2/16/25, 5:03 AM",2/16/25, 5:03 AM,Right,,7,7
baby_3,"2/16/25, 1:55 AM",2/16/25, 1:55 AM,Left,5,,5
baby_3,"2/15/25, 8:48 PM",2/15/25, 8:48 PM,Right,,7,7
baby_3,"2/15/25, 7:17 PM",2/15/25, 7:17 PM,Left,6,,6
baby_3,"2/15/25, 5:46 PM",2/15/25, 5:46 PM,Right,,9,9
baby_3,"2/15/25, 3:12 PM",2/15/25, 3:12 PM,Left,6,,6
baby_3,"2/15/25, 1:27 PM",2/15/25, 1:27 PM,Right,,8,8
baby_3,"2/15/25, 11:34 AM",2/15/25, 11:34 AM,Left,8,,8
baby_3,"2/15/25, 10:03 AM",2/15/25, 10:03 AM,Right,,6,6
baby_3,"2/15/25, 8:16 AM",2/15/25, 8:16 AM,Left,6,,6
baby_3,"2/15/25, 6:29 AM",2/15/25, 6:29 AM,Right,,8,8
baby_3,"2/15/25, 4:12 AM",2/15/25, 4:12 AM,Right,,3,3
baby_3,"2/15/25, 3:07 AM",2/15/25, 3:07 AM,Left,8,,8
baby_3,"2/14/25, 8:15 PM",2/14/25, 8:15 PM,Right,,4,4
baby_3,"2/14/25, 7:08 PM",2/14/25, 7:08 PM,Left,6,,6
baby_3,"2/14/25, 5:15 PM",2/14/25, 5:15 PM,Right,,6,6
baby_3,"2/14/25, 3:25 PM",2/14/25, 3:25 PM,Left,10,,10
baby_3,"2/14/25, 1:56 PM",2/14/25, 1:56 PM,Right,,6,6
baby_3,"2/14/25, 11:20 AM",2/14/25, 11:20 AM,Left,10,,10
baby_3,"2/14/25, 9:30 AM",2/14/25, 9:30 AM,Right,,7,7
baby_3,"2/14/25, 7:30 AM",2/14/25, 7:30 AM,Right,,6,6
baby_3,"2/14/25, 5:38 AM",2/14/25, 5:38 AM,Left,11,,11
baby_3,"2/14/25, 1:54 AM",2/14/25, 1:54 AM,Right,,6,6
baby_3,"2/13/25, 8:36 PM",2/13/25, 8:36 PM,Left,7,,7
baby_3,"2/13/25, 6:05 PM",2/13/25, 6:05 PM,Right,,9,9
baby_3,"2/13/25, 3:56 PM",2/13/25, 3:56 PM,Left,13,,13
baby_3,"2/13/25, 1:51 PM",2/13/25, 1:51 PM,Right,,12,12
baby_3,"2/13/25, 11:29 AM",2/13/25, 11:29 AM,Left,8,,8
baby_3,"2/13/25, 9:04 AM",2/13/25, 9:04 AM,Right,,10,10
baby_3,"2/13/25, 6:12 AM",2/13/25, 6:12 AM,Left,10,,10
baby_3,"2/13/25, 3:43 AM",2/13/25, 3:43 AM,Right,,8,8
baby_3,"2/12/25, 10:43 PM",2/12/25, 10:43 PM,Left,13,,13
baby_3,"2/12/25, 8:35 PM",2/12/25, 8:35 PM,Left,4,,4
baby_3,"2/12/25, 7:10 PM",2/12/25, 7:10 PM,Right,,8,8
baby_3,"2/12/25, 5:48 PM",2/12/25, 5:48 PM,Right,,4,4
baby_3,"2/12/25, 4:34 PM",2/12/25, 4:34 PM,Left,7,,7
baby_3,"2/12/25, 1:51 PM",2/12/25, 1:51 PM,Right,,10,10
baby_3,"2/12/25, 11:45 AM",2/12/25, 11:45 AM,Left,12,,12
baby_3,"2/12/25, 10:01 AM",2/12/25, 10:01 AM,Right,,9,9
baby_3,"2/12/25, 7:37 AM",2/12/25, 7:37 AM,Left,15,,15
baby_3,"2/12/25, 4:32 AM",2/12/25, 4:32 AM,Right,,6,6
baby_3,"2/12/25, 1:48 AM",2/12/25, 1:48 AM,Left,7,,7
baby_3,"2/11/25, 6:59 PM",2/11/25, 6:59 PM,Right,,11,11
baby_3,"2/11/25, 5:55 PM",2/11/25, 5:55 PM,Left,7,,7
baby_3,"2/11/25, 3:40 PM",2/11/25, 3:40 PM,Right,,13,13
baby_3,"2/11/25, 1:17 PM",2/11/25, 1:17 PM,Left,5,,5
baby_3,"2/11/25, 10:50 AM",2/11/25, 10:50 AM,Right,,8,8
baby_3,"2/11/25, 9:00 AM",2/11/25, 9:00 AM,Left,10,,10
baby_3,"2/11/25, 6:32 AM",2/11/25, 6:32 AM,Right,,9,9
baby_3,"2/11/25, 4:59 AM",2/11/25, 4:59 AM,Left,9,,9
baby_3,"2/11/25, 1:53 AM",2/11/25, 1:53 AM,Right,,8,8
baby_3,"2/10/25, 7:59 PM",2/10/25, 7:59 PM,Left,11,,11
baby_3,"2/10/25, 5:44 PM",2/10/25, 5:44 PM,Right,,10,10
baby_3,"2/10/25, 3:41 PM",2/10/25, 3:41 PM,Left,14,,14
baby_3,"2/10/25, 1:36 PM",2/10/25, 1:36 PM,Right,,9,9
baby_3,"2/10/25, 12:22 PM",2/10/25, 12:22 PM,Left,8,,8
baby_3,"2/10/25, 10:26 AM",2/10/25, 10:26 AM,Right,,6,6
baby_3,"2/10/25, 8:46 AM",2/10/25, 8:46 AM,Left,9,,9
baby_3,"2/10/25, 5:57 AM",2/10/25, 5:57 AM,Right,,10,10
baby_3,"2/10/25, 2:10 AM",2/10/25, 2:10 AM,Left,6,4,10
baby_3,"2/9/25, 8:18 PM",2/9/25, 8:18 PM,Right,,7,7
baby_3,"2/9/25, 6:36 PM",2/9/25, 6:36 PM,Left,14,,14
baby_3,"2/9/25, 4:54 PM",2/9/25, 4:54 PM,Right,,7,7
baby_3,"2/9/25, 2:58 PM",2/9/25, 2:58 PM,Left,11,,11
baby_3,"2/9/25, 12:24 PM",2/9/25, 12:24 PM,Right,,12,12
baby_3,"2/9/25, 9:59 AM",2/9/25, 9:59 AM,Left,11,,11
baby_3,"2/9/25, 8:58 AM",2/9/25, 8:58 AM,Right,,4,4
baby_3,"2/9/25, 7:35 AM",2/9/25, 7:35 AM,Left,10,,10
baby_3,"2/9/25, 5:09 AM",2/9/25, 5:09 AM,Right,,10,10
baby_3,"2/9/25, 2:34 AM",2/9/25, 2:34 AM,Left,5,,5
baby_3,"2/8/25, 9:41 PM",2/8/25, 9:41 PM,Right,,9,9
baby_3,"2/8/25, 8:36 PM",2/8/25, 8:36 PM,Left,9,,9
baby_3,"2/8/25, 5:45 PM",2/8/25, 5:45 PM,Right,,10,10
baby_3,"2/8/25, 2:58 PM",2/8/25, 2:58 PM,Left,12,,12
baby_3,"2/8/25, 2:04 PM",2/8/25, 2:04 PM,Right,,8,8
baby_3,"2/8/25, 12:45 PM",2/8/25, 12:45 PM,Left,5,6,11
baby_3,"2/8/25, 10:15 AM",2/8/25, 10:15 AM,Right,,6,6
baby_3,"2/8/25, 7:55 AM",2/8/25, 7:55 AM,Left,13,,13
baby_3,"2/8/25, 4:56 AM",2/8/25, 4:56 AM,Right,,11,11
baby_3,"2/8/25, 1:52 AM",2/8/25, 1:52 AM,Left,4,,4
baby_3,"2/7/25, 9:48 PM",2/7/25, 9:48 PM,Right,,8,8
baby_3,"2/7/25, 8:14 PM",2/7/25, 8:14 PM,Left,9,,9
baby_3,"2/7/25, 6:19 PM",2/7/25, 6:19 PM,Right,4,8,12
baby_3,"2/7/25, 4:03 PM",2/7/25, 4:03 PM,Left,8,,8
baby_3,"2/7/25, 1:32 PM",2/7/25, 1:32 PM,Right,,10,10
baby_3,"2/7/25, 12:06 PM",2/7/25, 12:06 PM,Right,,6,6
baby_3,"2/7/25, 9:19 AM",2/7/25, 9:19 AM,Left,8,,8
baby_3,"2/7/25, 6:38 AM",2/7/25, 6:38 AM,Right,,12,12
baby_3,"2/7/25, 5:02 AM",2/7/25, 5:02 AM,Left,9,,9
baby_3,"2/7/25, 1:43 AM",2/7/25, 1:43 AM,Right,,5,5
baby_3,"2/6/25, 9:14 PM",2/6/25, 9:14 PM,Left,5,,5
baby_3,"2/6/25, 8:00 PM",2/6/25, 8:00 PM,Right,,12,12
baby_3,"2/6/25, 6:19 PM",2/6/25, 6:19 PM,Left,10,,10
baby_3,"2/6/25, 3:26 PM",2/6/25, 3:26 PM,Right,,15,15
baby_3,"2/6/25, 1:55 PM",2/6/25, 1:55 PM,Left,9,,9
baby_3,"2/6/25, 12:41 PM",2/6/25, 12:41 PM,Right,,8,8
baby_3,"2/6/25, 10:36 AM",2/6/25, 10:36 AM,Left,6,,6
baby_3,"2/6/25, 9:32 AM",2/6/25, 9:32 AM,Left,6,,6
baby_3,"2/6/25, 8:15 AM",2/6/25, 8:15 AM,Right,,11,11
baby_3,"2/6/25, 5:38 AM",2/6/25, 5:38 AM,Left,10,,10
baby_3,"2/6/25, 3:10 AM",2/6/25, 3:10 AM,Right,,8,8
baby_3,"2/5/25, 10:00 PM",2/5/25, 10:00 PM,Left,13,,13
baby_3,"2/5/25, 7:25 PM",2/5/25, 7:25 PM,Right,,10,10
baby_3,"2/5/25, 5:38 PM",2/5/25, 5:38 PM,Left,7,,7
baby_3,"2/5/25, 2:57 PM",2/5/25, 2:57 PM,Right,,10,10
baby_3,"2/5/25, 12:54 PM",2/5/25, 12:54 PM,Left,8,,8
baby_3,"2/5/25, 11:11 AM",2/5/25, 11:11 AM,Right,,7,7
baby_3,"2/5/25, 9:23 AM",2/5/25, 9:23 AM,Left,12,,12
baby_3,"2/5/25, 6:44 AM",2/5/25, 6:44 AM,Right,,17,17
baby_3,"2/5/25, 3:52 AM",2/5/25, 3:52 AM,Left,12,,12
baby_3,"2/5/25, 1:33 AM",2/5/25, 1:33 AM,Right,,7,7
baby_3,"2/4/25, 9:29 PM",2/4/25, 9:29 PM,Left,11,,11
baby_3,"2/4/25, 8:23 PM",2/4/25, 8:23 PM,Left,3,,3
baby_3,"2/4/25, 7:23 PM",2/4/25, 7:23 PM,Right,,8,8
baby_3,"2/4/25, 6:07 PM",2/4/25, 6:07 PM,Left,16,,16
baby_3,"2/4/25, 3:47 PM",2/4/25, 3:47 PM,Right,,7,7
baby_3,"2/4/25, 1:25 PM",2/4/25, 1:25 PM,Left,12,,12
baby_3,"2/4/25, 11:13 AM",2/4/25, 11:13 AM,Right,,9,9
baby_3,"2/4/25, 10:01 AM",2/4/25, 10:01 AM,Right,,8,8
baby_3,"2/4/25, 8:52 AM",2/4/25, 8:52 AM,Left,8,,8
baby_3,"2/4/25, 5:49 AM",2/4/25, 5:49 AM,Right,,11,11
baby_3,"2/4/25, 12:47 AM",2/4/25, 12:47 AM,Left,7,5,12
baby_3,"2/3/25, 7:56 PM",2/3/25, 7:56 PM,Right,,9,9
baby_3,"2/3/25, 6:18 PM",2/3/25, 6:18 PM,Left,8,,8
baby_3,"2/3/25, 4:11 PM",2/3/25, 4:11 PM,Left,9,5,14
baby_3,"2/3/25, 2:45 PM",2/3/25, 2:45 PM,Left,6,,6
baby_3,"2/3/25, 12:12 PM",2/3/25, 12:12 PM,Right,,12,12
baby_3,"2/3/25, 10:14 AM",2/3/25, 10:14 AM,Right,,7,7
baby_3,"2/3/25, 8:46 AM",2/3/25, 8:46 AM,Right,,4,4
