baby_id,combined_time,date,time,total_sleep_min
baby_2,"9/28/22, 11:32 AM",9/28/22, 11:32 AM,31
baby_2,"9/28/22, 7:43 AM",9/28/22, 7:43 AM,74
baby_2,"9/26/22, 2:07 PM",9/26/22, 2:07 PM,53
baby_2,"9/25/22, 3:45 PM",9/25/22, 3:45 PM,30
baby_2,"9/25/22, 9:58 AM",9/25/22, 9:58 AM,161
baby_2,"9/25/22, 7:20 AM",9/25/22, 7:20 AM,41
baby_2,"9/24/22, 10:16 AM",9/24/22, 10:16 AM,25
baby_2,"9/24/22, 7:59 AM",9/24/22, 7:59 AM,38
baby_2,"9/23/22, 4:30 PM",9/23/22, 4:30 PM,39
baby_2,"9/23/22, 1:49 PM",9/23/22, 1:49 PM,36
baby_2,"9/22/22, 3:29 PM",9/22/22, 3:29 PM,30
baby_2,"9/20/22, 2:51 PM",9/20/22, 2:51 PM,34
baby_2,"9/18/22, 2:44 PM",9/18/22, 2:44 PM,31
baby_2,"9/18/22, 10:44 AM",9/18/22, 10:44 AM,60
baby_2,"9/18/22, 7:15 AM",9/18/22, 7:15 AM,41
baby_2,"9/17/22, 5:11 PM",9/17/22, 5:11 PM,47
baby_2,"9/17/22, 12:53 PM",9/17/22, 12:53 PM,39
baby_2,"9/17/22, 7:44 AM",9/17/22, 7:44 AM,3
baby_2,"9/16/22, 2:02 PM",9/16/22, 2:02 PM,31
baby_2,"9/15/22, 2:28 PM",9/15/22, 2:28 PM,53
baby_2,"9/14/22, 2:33 PM",9/14/22, 2:33 PM,40
baby_2,"9/14/22, 11:46 AM",9/14/22, 11:46 AM,38
baby_2,"9/13/22, 10:45 AM",9/13/22, 10:45 AM,274
baby_2,"9/12/22, 1:46 PM",9/12/22, 1:46 PM,46
baby_2,"9/11/22, 2:57 PM",9/11/22, 2:57 PM,31
baby_2,"9/11/22, 11:33 AM",9/11/22, 11:33 AM,37
baby_2,"9/11/22, 7:50 AM",9/11/22, 7:50 AM,98
baby_2,"9/10/22, 2:20 PM",9/10/22, 2:20 PM,33
baby_2,"9/10/22, 10:03 AM",9/10/22, 10:03 AM,59
baby_2,"9/9/22, 1:18 PM",9/9/22, 1:18 PM,1125
baby_2,"9/7/22, 2:25 PM",9/7/22, 2:25 PM,37
baby_2,"9/5/22, 2:00 PM",9/5/22, 2:00 PM,54
baby_2,"9/5/22, 11:14 AM",9/5/22, 11:14 AM,56
baby_2,"9/5/22, 7:22 AM",9/5/22, 7:22 AM,137
baby_2,"9/4/22, 7:25 PM",9/4/22, 7:25 PM,563
baby_2,"9/4/22, 11:09 AM",9/4/22, 11:09 AM,44
baby_2,"9/4/22, 8:00 AM",9/4/22, 8:00 AM,74
baby_2,"9/3/22, 10:24 AM",9/3/22, 10:24 AM,1115
baby_2,"9/3/22, 7:34 AM",9/3/22, 7:34 AM,40
baby_2,"9/2/22, 3:49 PM",9/2/22, 3:49 PM,28
baby_2,"9/2/22, 12:43 PM",9/2/22, 12:43 PM,41
baby_2,"9/2/22, 9:42 AM",9/2/22, 9:42 AM,61
baby_2,"9/2/22, 6:40 AM",9/2/22, 6:40 AM,40
baby_2,"9/1/22, 1:45 PM",9/1/22, 1:45 PM,38
baby_2,"9/1/22, 9:37 AM",9/1/22, 9:37 AM,104
baby_2,"9/1/22, 6:54 AM",9/1/22, 6:54 AM,32
baby_2,"8/31/22, 1:00 PM",8/31/22, 1:00 PM,34
baby_2,"8/31/22, 10:10 AM",8/31/22, 10:10 AM,47
baby_2,"8/31/22, 7:23 AM",8/31/22, 7:23 AM,64
baby_2,"8/30/22, 1:50 PM",8/30/22, 1:50 PM,30
baby_2,"8/30/22, 10:33 AM",8/30/22, 10:33 AM,28
baby_2,"8/30/22, 6:43 AM",8/30/22, 6:43 AM,121
baby_2,"8/29/22, 12:41 PM",8/29/22, 12:41 PM,86
baby_2,"8/29/22, 8:12 AM",8/29/22, 8:12 AM,94
baby_2,"8/28/22, 6:34 PM",8/28/22, 6:34 PM,698
baby_2,"8/28/22, 2:05 PM",8/28/22, 2:05 PM,69
baby_2,"8/28/22, 10:31 AM",8/28/22, 10:31 AM,31
baby_2,"8/28/22, 6:32 AM",8/28/22, 6:32 AM,98
baby_2,"8/27/22, 2:52 PM",8/27/22, 2:52 PM,44
baby_2,"8/27/22, 10:56 AM",8/27/22, 10:56 AM,48
baby_2,"8/27/22, 8:14 AM",8/27/22, 8:14 AM,59
baby_2,"8/27/22, 5:39 AM",8/27/22, 5:39 AM,29
baby_2,"8/26/22, 8:41 AM",8/26/22, 8:41 AM,59
baby_2,"8/25/22, 4:04 PM",8/25/22, 4:04 PM,29
baby_2,"8/25/22, 10:46 AM",8/25/22, 10:46 AM,139
baby_2,"8/25/22, 6:46 AM",8/25/22, 6:46 AM,119
baby_2,"8/24/22, 5:15 PM",8/24/22, 5:15 PM,648
baby_2,"8/24/22, 1:58 PM",8/24/22, 1:58 PM,34
baby_2,"8/24/22, 8:40 AM",8/24/22, 8:40 AM,174
baby_2,"8/24/22, 5:10 AM",8/24/22, 5:10 AM,90
baby_2,"8/23/22, 6:57 PM",8/23/22, 6:57 PM,523
baby_2,"8/23/22, 2:34 PM",8/23/22, 2:34 PM,30
baby_2,"8/22/22, 6:29 PM",8/22/22, 6:29 PM,570
baby_2,"8/22/22, 3:27 PM",8/22/22, 3:27 PM,25
baby_2,"8/22/22, 11:38 AM",8/22/22, 11:38 AM,82
baby_2,"8/22/22, 9:03 AM",8/22/22, 9:03 AM,70
baby_2,"8/22/22, 4:48 AM",8/22/22, 4:48 AM,147
baby_2,"8/21/22, 2:04 PM",8/21/22, 2:04 PM,36
baby_2,"8/21/22, 10:53 AM",8/21/22, 10:53 AM,35
baby_2,"8/21/22, 7:24 AM",8/21/22, 7:24 AM,83
baby_2,"8/20/22, 4:00 PM",8/20/22, 4:00 PM,39
baby_2,"8/20/22, 1:40 PM",8/20/22, 1:40 PM,26
baby_2,"8/20/22, 10:10 AM",8/20/22, 10:10 AM,39
baby_2,"8/20/22, 7:09 AM",8/20/22, 7:09 AM,74
baby_2,"8/19/22, 4:54 PM",8/19/22, 4:54 PM,705
baby_2,"8/18/22, 2:39 PM",8/18/22, 2:39 PM,23
baby_2,"8/18/22, 10:33 AM",8/18/22, 10:33 AM,82
baby_2,"8/18/22, 6:20 AM",8/18/22, 6:20 AM,126
baby_2,"8/17/22, 3:04 PM",8/17/22, 3:04 PM,41
baby_2,"8/17/22, 11:20 AM",8/17/22, 11:20 AM,94
baby_2,"8/17/22, 7:06 AM",8/17/22, 7:06 AM,125
baby_2,"8/16/22, 9:27 AM",8/16/22, 9:27 AM,96
baby_2,"8/15/22, 11:29 AM",8/15/22, 11:29 AM,80
baby_2,"8/15/22, 6:30 AM",8/15/22, 6:30 AM,175
baby_2,"8/14/22, 6:46 PM",8/14/22, 6:46 PM,594
baby_2,"8/14/22, 5:40 PM",8/14/22, 5:40 PM,34
baby_2,"8/14/22, 2:07 PM",8/14/22, 2:07 PM,43
baby_2,"8/14/22, 11:29 AM",8/14/22, 11:29 AM,43
baby_2,"8/14/22, 8:32 AM",8/14/22, 8:32 AM,73
baby_2,"8/13/22, 5:09 PM",8/13/22, 5:09 PM,25
baby_2,"8/13/22, 2:25 PM",8/13/22, 2:25 PM,35
baby_2,"8/13/22, 9:23 AM",8/13/22, 9:23 AM,182
baby_2,"8/13/22, 6:44 AM",8/13/22, 6:44 AM,66
baby_2,"8/12/22, 1:59 PM",8/12/22, 1:59 PM,47
baby_2,"8/12/22, 10:58 AM",8/12/22, 10:58 AM,44
baby_2,"8/12/22, 6:35 AM",8/12/22, 6:35 AM,141
baby_2,"8/11/22, 2:11 PM",8/11/22, 2:11 PM,30
baby_2,"8/11/22, 11:08 AM",8/11/22, 11:08 AM,52
baby_2,"8/11/22, 6:30 AM",8/11/22, 6:30 AM,150
baby_2,"8/10/22, 6:41 PM",8/10/22, 6:41 PM,600
baby_2,"8/10/22, 3:21 PM",8/10/22, 3:21 PM,23
baby_2,"8/10/22, 11:20 AM",8/10/22, 11:20 AM,104
baby_2,"8/10/22, 6:35 AM",8/10/22, 6:35 AM,136
baby_2,"8/9/22, 6:29 PM",8/9/22, 6:29 PM,591
baby_2,"8/9/22, 3:49 PM",8/9/22, 3:49 PM,35
baby_2,"8/9/22, 11:09 AM",8/9/22, 11:09 AM,88
baby_2,"8/9/22, 6:50 AM",8/9/22, 6:50 AM,144
baby_2,"8/8/22, 5:42 PM",8/8/22, 5:42 PM,648
baby_2,"8/8/22, 2:58 PM",8/8/22, 2:58 PM,35
baby_2,"8/8/22, 10:48 AM",8/8/22, 10:48 AM,113
baby_2,"8/7/22, 6:27 PM",8/7/22, 6:27 PM,855
baby_2,"8/7/22, 3:07 PM",8/7/22, 3:07 PM,33
baby_2,"8/7/22, 12:34 PM",8/7/22, 12:34 PM,40
baby_2,"8/7/22, 7:31 AM",8/7/22, 7:31 AM,138
baby_2,"8/6/22, 6:41 PM",8/6/22, 6:41 PM,625
baby_2,"8/6/22, 3:48 PM",8/6/22, 3:48 PM,24
baby_2,"8/6/22, 1:34 PM",8/6/22, 1:34 PM,32
baby_2,"8/6/22, 11:00 AM",8/6/22, 11:00 AM,40
baby_2,"8/6/22, 7:30 AM",8/6/22, 7:30 AM,82
baby_2,"8/5/22, 6:32 PM",8/5/22, 6:32 PM,642
baby_2,"8/5/22, 3:41 PM",8/5/22, 3:41 PM,34
baby_2,"8/5/22, 12:30 PM",8/5/22, 12:30 PM,35
baby_2,"8/5/22, 9:01 AM",8/5/22, 9:01 AM,80
baby_2,"8/5/22, 5:46 AM",8/5/22, 5:46 AM,92
baby_2,"8/4/22, 7:13 PM",8/4/22, 7:13 PM,527
baby_2,"8/4/22, 3:51 PM",8/4/22, 3:51 PM,31
baby_2,"8/4/22, 11:13 AM",8/4/22, 11:13 AM,102
baby_2,"8/4/22, 7:03 AM",8/4/22, 7:03 AM,94
baby_2,"8/3/22, 5:10 PM",8/3/22, 5:10 PM,680
baby_2,"8/3/22, 2:29 PM",8/3/22, 2:29 PM,25
baby_2,"8/3/22, 11:28 AM",8/3/22, 11:28 AM,43
baby_2,"8/3/22, 6:40 AM",8/3/22, 6:40 AM,140
baby_2,"8/2/22, 6:49 PM",8/2/22, 6:49 PM,571
baby_2,"8/2/22, 4:13 PM",8/2/22, 4:13 PM,32
baby_2,"8/2/22, 10:35 AM",8/2/22, 10:35 AM,132
baby_2,"8/2/22, 6:02 AM",8/2/22, 6:02 AM,144
baby_2,"8/1/22, 7:29 PM",8/1/22, 7:29 PM,524
baby_2,"8/1/22, 5:06 PM",8/1/22, 5:06 PM,37
baby_2,"8/1/22, 1:06 PM",8/1/22, 1:06 PM,39
baby_2,"8/1/22, 9:26 AM",8/1/22, 9:26 AM,91
baby_2,"8/1/22, 6:25 AM",8/1/22, 6:25 AM,97
baby_2,"7/31/22, 7:58 PM",7/31/22, 7:58 PM,516
baby_2,"7/31/22, 5:28 PM",7/31/22, 5:28 PM,32
baby_2,"7/31/22, 2:18 PM",7/31/22, 2:18 PM,26
baby_2,"7/31/22, 9:09 AM",7/31/22, 9:09 AM,170
baby_2,"7/30/22, 7:54 PM",7/30/22, 7:54 PM,641
baby_2,"7/30/22, 5:00 PM",7/30/22, 5:00 PM,47
baby_2,"7/30/22, 2:04 PM",7/30/22, 2:04 PM,37
baby_2,"7/30/22, 11:35 AM",7/30/22, 11:35 AM,28
baby_2,"7/30/22, 7:59 AM",7/30/22, 7:59 AM,75
baby_2,"7/29/22, 5:53 PM",7/29/22, 5:53 PM,704
baby_2,"7/29/22, 2:04 PM",7/29/22, 2:04 PM,47
baby_2,"7/29/22, 10:24 AM",7/29/22, 10:24 AM,97
baby_2,"7/29/22, 6:51 AM",7/29/22, 6:51 AM,102
baby_2,"7/28/22, 7:46 PM",7/28/22, 7:46 PM,547
baby_2,"7/28/22, 5:30 PM",7/28/22, 5:30 PM,30
baby_2,"7/28/22, 11:40 AM",7/28/22, 11:40 AM,135
baby_2,"7/28/22, 7:30 AM",7/28/22, 7:30 AM,107
baby_2,"7/27/22, 7:12 PM",7/27/22, 7:12 PM,598
baby_2,"7/27/22, 5:45 PM",7/27/22, 5:45 PM,43
baby_2,"7/27/22, 1:17 PM",7/27/22, 1:17 PM,84
baby_2,"7/27/22, 9:19 AM",7/27/22, 9:19 AM,101
baby_2,"7/26/22, 7:51 PM",7/26/22, 7:51 PM,677
baby_2,"7/26/22, 4:01 PM",7/26/22, 4:01 PM,83
baby_2,"7/26/22, 10:00 AM",7/26/22, 10:00 AM,191
baby_2,"7/25/22, 6:20 PM",7/25/22, 6:20 PM,720
baby_2,"7/25/22, 4:12 PM",7/25/22, 4:12 PM,44
baby_2,"7/25/22, 12:20 PM",7/25/22, 12:20 PM,108
baby_2,"7/25/22, 7:27 AM",7/25/22, 7:27 AM,173
baby_2,"7/24/22, 6:50 PM",7/24/22, 6:50 PM,648
baby_2,"7/24/22, 3:49 PM",7/24/22, 3:49 PM,54
baby_2,"7/24/22, 1:26 PM",7/24/22, 1:26 PM,142
baby_2,"7/24/22, 11:10 AM",7/24/22, 11:10 AM,34
baby_2,"7/23/22, 5:29 PM",7/23/22, 5:29 PM,1061
baby_2,"7/23/22, 2:33 PM",7/23/22, 2:33 PM,42
baby_2,"7/23/22, 7:59 AM",7/23/22, 7:59 AM,72
baby_2,"7/22/22, 6:35 PM",7/22/22, 6:35 PM,634
baby_2,"7/22/22, 12:09 PM",7/22/22, 12:09 PM,38
baby_2,"7/22/22, 6:45 AM",7/22/22, 6:45 AM,169
baby_2,"7/21/22, 4:32 PM",7/21/22, 4:32 PM,37
baby_2,"7/21/22, 12:10 PM",7/21/22, 12:10 PM,113
baby_2,"7/21/22, 7:08 AM",7/21/22, 7:08 AM,173
baby_2,"7/20/22, 4:33 PM",7/20/22, 4:33 PM,26
baby_2,"7/20/22, 12:35 PM",7/20/22, 12:35 PM,87
baby_2,"7/20/22, 7:55 AM",7/20/22, 7:55 AM,156
baby_2,"7/20/22, 6:20 AM",7/20/22, 6:20 AM,37
baby_2,"7/19/22, 6:00 PM",7/19/22, 6:00 PM,614
baby_2,"7/19/22, 12:56 PM",7/19/22, 12:56 PM,162
baby_2,"7/19/22, 11:25 AM",7/19/22, 11:25 AM,24
baby_2,"7/19/22, 9:09 AM",7/19/22, 9:09 AM,32
baby_2,"7/19/22, 7:05 AM",7/19/22, 7:05 AM,37
baby_2,"7/18/22, 3:13 PM",7/18/22, 3:13 PM,25
baby_2,"7/18/22, 12:34 PM",7/18/22, 12:34 PM,60
baby_2,"7/18/22, 10:20 AM",7/18/22, 10:20 AM,40
baby_2,"7/18/22, 8:46 AM",7/18/22, 8:46 AM,30
baby_2,"7/17/22, 3:34 PM",7/17/22, 3:34 PM,926
baby_2,"7/17/22, 1:05 PM",7/17/22, 1:05 PM,50
baby_2,"7/17/22, 9:05 AM",7/17/22, 9:05 AM,125
baby_2,"7/16/22, 4:16 PM",7/16/22, 4:16 PM,32
baby_2,"7/16/22, 12:02 PM",7/16/22, 12:02 PM,109
baby_2,"7/16/22, 7:56 AM",7/16/22, 7:56 AM,133
baby_2,"7/15/22, 4:56 PM",7/15/22, 4:56 PM,62
baby_2,"7/15/22, 2:50 PM",7/15/22, 2:50 PM,32
baby_2,"7/15/22, 12:10 PM",7/15/22, 12:10 PM,65
baby_2,"7/15/22, 9:42 AM",7/15/22, 9:42 AM,31
baby_2,"7/15/22, 6:09 AM",7/15/22, 6:09 AM,80
baby_2,"7/14/22, 7:00 PM",7/14/22, 7:00 PM,562
baby_2,"7/14/22, 4:18 PM",7/14/22, 4:18 PM,38
baby_2,"7/14/22, 1:53 PM",7/14/22, 1:53 PM,27
baby_2,"7/14/22, 11:29 AM",7/14/22, 11:29 AM,46
baby_2,"7/14/22, 7:08 AM",7/14/22, 7:08 AM,123
baby_2,"7/13/22, 2:42 PM",7/13/22, 2:42 PM,59
baby_2,"7/13/22, 10:50 AM",7/13/22, 10:50 AM,51
baby_2,"7/13/22, 6:58 AM",7/13/22, 6:58 AM,81
baby_2,"7/12/22, 7:59 PM",7/12/22, 7:59 PM,556
baby_2,"7/12/22, 2:40 PM",7/12/22, 2:40 PM,39
baby_2,"7/12/22, 11:05 AM",7/12/22, 11:05 AM,92
baby_2,"7/12/22, 7:54 AM",7/12/22, 7:54 AM,85
baby_2,"7/11/22, 7:00 PM",7/11/22, 7:00 PM,657
baby_2,"7/11/22, 3:58 PM",7/11/22, 3:58 PM,32
baby_2,"7/11/22, 12:22 PM",7/11/22, 12:22 PM,100
baby_2,"7/11/22, 8:54 AM",7/11/22, 8:54 AM,93
baby_2,"7/10/22, 1:46 PM",7/10/22, 1:46 PM,8
baby_2,"7/10/22, 12:20 PM",7/10/22, 12:20 PM,48
baby_2,"7/10/22, 10:54 AM",7/10/22, 10:54 AM,29
baby_2,"7/10/22, 8:35 AM",7/10/22, 8:35 AM,42
baby_2,"7/9/22, 5:31 PM",7/9/22, 5:31 PM,35
baby_2,"7/9/22, 2:47 PM",7/9/22, 2:47 PM,33
baby_2,"7/9/22, 1:04 PM",7/9/22, 1:04 PM,30
baby_2,"7/9/22, 10:38 AM",7/9/22, 10:38 AM,31
baby_2,"7/9/22, 7:14 AM",7/9/22, 7:14 AM,100
baby_2,"7/8/22, 6:42 PM",7/8/22, 6:42 PM,631
baby_2,"7/8/22, 4:35 PM",7/8/22, 4:35 PM,31
baby_2,"7/8/22, 1:50 PM",7/8/22, 1:50 PM,37
baby_2,"7/8/22, 11:04 AM",7/8/22, 11:04 AM,29
baby_2,"7/8/22, 8:03 AM",7/8/22, 8:03 AM,66
baby_2,"7/7/22, 6:32 PM",7/7/22, 6:32 PM,629
baby_2,"7/7/22, 1:47 PM",7/7/22, 1:47 PM,40
baby_2,"7/7/22, 10:57 AM",7/7/22, 10:57 AM,36
baby_2,"7/7/22, 8:02 AM",7/7/22, 8:02 AM,73
baby_2,"7/6/22, 3:02 PM",7/6/22, 3:02 PM,58
baby_2,"7/6/22, 11:07 AM",7/6/22, 11:07 AM,86
baby_2,"7/6/22, 8:36 AM",7/6/22, 8:36 AM,32
baby_2,"7/5/22, 6:40 PM",7/5/22, 6:40 PM,656
baby_2,"7/5/22, 4:33 PM",7/5/22, 4:33 PM,66
baby_2,"7/5/22, 2:22 PM",7/5/22, 2:22 PM,38
baby_2,"7/5/22, 11:55 AM",7/5/22, 11:55 AM,37
baby_2,"7/5/22, 8:25 AM",7/5/22, 8:25 AM,100
baby_2,"7/3/22, 1:36 PM",7/3/22, 1:36 PM,54
baby_2,"7/3/22, 7:25 AM",7/3/22, 7:25 AM,31
baby_2,"6/30/22, 8:44 AM",6/30/22, 8:44 AM,131
baby_2,"6/29/22, 12:00 PM",6/29/22, 12:00 PM,1094
baby_2,"6/29/22, 9:52 AM",6/29/22, 9:52 AM,24
baby_2,"6/29/22, 7:35 AM",6/29/22, 7:35 AM,76
baby_2,"6/28/22, 3:31 PM",6/28/22, 3:31 PM,21
baby_2,"6/28/22, 12:18 PM",6/28/22, 12:18 PM,45
baby_2,"6/28/22, 8:33 AM",6/28/22, 8:33 AM,48
baby_2,"6/27/22, 8:20 AM",6/27/22, 8:20 AM,37
baby_2,"6/26/22, 10:03 AM",6/26/22, 10:03 AM,64
baby_2,"6/24/22, 6:54 PM",6/24/22, 6:54 PM,665
baby_2,"6/24/22, 7:28 AM",6/24/22, 7:28 AM,64
baby_2,"6/23/22, 11:32 AM",6/23/22, 11:32 AM,1075
baby_2,"6/23/22, 8:43 AM",6/23/22, 8:43 AM,48
baby_2,"6/21/22, 7:16 PM",6/21/22, 7:16 PM,614
baby_2,"6/20/22, 3:02 PM",6/20/22, 3:02 PM,35
baby_2,"6/20/22, 12:37 PM",6/20/22, 12:37 PM,26
baby_2,"6/20/22, 10:15 AM",6/20/22, 10:15 AM,42
baby_2,"6/20/22, 7:54 AM",6/20/22, 7:54 AM,26
baby_2,"6/19/22, 8:01 AM",6/19/22, 8:01 AM,31
baby_2,"6/19/22, 7:36 AM",6/19/22, 7:36 AM,9
baby_2,"6/17/22, 6:41 AM",6/17/22, 6:41 AM,68
baby_2,"6/16/22, 7:00 PM",6/16/22, 7:00 PM,581
baby_2,"6/16/22, 4:09 PM",6/16/22, 4:09 PM,12
baby_2,"6/16/22, 2:25 PM",6/16/22, 2:25 PM,24
baby_2,"6/16/22, 1:06 PM",6/16/22, 1:06 PM,17
baby_2,"6/16/22, 10:00 AM",6/16/22, 10:00 AM,29
baby_2,"6/16/22, 8:18 AM",6/16/22, 8:18 AM,27
baby_2,"6/15/22, 5:05 PM",6/15/22, 5:05 PM,33
baby_2,"6/15/22, 12:20 PM",6/15/22, 12:20 PM,162
baby_2,"6/15/22, 9:58 AM",6/15/22, 9:58 AM,29
baby_2,"6/15/22, 8:17 AM",6/15/22, 8:17 AM,20
baby_2,"6/14/22, 3:26 PM",6/14/22, 3:26 PM,50
baby_2,"6/14/22, 1:24 PM",6/14/22, 1:24 PM,36
baby_2,"6/14/22, 9:09 AM",6/14/22, 9:09 AM,157
baby_2,"6/14/22, 7:13 AM",6/14/22, 7:13 AM,38
baby_2,"6/13/22, 1:25 PM",6/13/22, 1:25 PM,37
baby_2,"6/12/22, 1:00 PM",6/12/22, 1:00 PM,24
baby_2,"6/11/22, 10:21 AM",6/11/22, 10:21 AM,44
baby_2,"6/4/22, 7:58 PM",6/4/22, 7:58 PM,702
baby_2,"6/4/22, 7:13 AM",6/4/22, 7:13 AM,21
baby_2,"6/3/22, 7:07 PM",6/3/22, 7:07 PM,623
baby_2,"6/3/22, 3:33 PM",6/3/22, 3:33 PM,31
baby_2,"6/3/22, 1:47 PM",6/3/22, 1:47 PM,25
baby_2,"6/3/22, 11:13 AM",6/3/22, 11:13 AM,35
baby_2,"6/3/22, 9:08 AM",6/3/22, 9:08 AM,45
baby_2,"6/3/22, 7:06 AM",6/3/22, 7:06 AM,22
baby_2,"6/2/22, 6:52 PM",6/2/22, 6:52 PM,681
baby_2,"6/2/22, 4:32 PM",6/2/22, 4:32 PM,36
baby_2,"6/2/22, 2:30 PM",6/2/22, 2:30 PM,30
baby_2,"6/2/22, 12:15 PM",6/2/22, 12:15 PM,45
baby_2,"6/2/22, 10:06 AM",6/2/22, 10:06 AM,53
baby_2,"6/2/22, 8:19 AM",6/2/22, 8:19 AM,47
baby_2,"6/2/22, 7:49 AM",6/2/22, 7:49 AM,12
baby_2,"6/1/22, 6:52 PM",6/1/22, 6:52 PM,668
baby_2,"6/1/22, 7:52 AM",6/1/22, 7:52 AM,15
baby_2,"5/25/22, 7:39 PM",5/25/22, 7:39 PM,635
baby_2,"5/25/22, 4:45 PM",5/25/22, 4:45 PM,46
baby_2,"5/25/22, 10:28 AM",5/25/22, 10:28 AM,20
baby_2,"5/25/22, 7:55 AM",5/25/22, 7:55 AM,36
baby_2,"5/24/22, 6:31 PM",5/24/22, 6:31 PM,732
baby_2,"5/24/22, 1:57 PM",5/24/22, 1:57 PM,51
baby_2,"5/24/22, 12:36 PM",5/24/22, 12:36 PM,35
baby_2,"5/24/22, 8:17 AM",5/24/22, 8:17 AM,51
baby_2,"5/24/22, 7:53 AM",5/24/22, 7:53 AM,16
baby_2,"5/23/22, 6:23 PM",5/23/22, 6:23 PM,679
baby_2,"5/23/22, 2:33 PM",5/23/22, 2:33 PM,42
baby_2,"5/23/22, 11:32 AM",5/23/22, 11:32 AM,96
baby_2,"5/23/22, 9:55 AM",5/23/22, 9:55 AM,87
baby_2,"5/23/22, 8:05 AM",5/23/22, 8:05 AM,37
baby_2,"5/22/22, 7:27 PM",5/22/22, 7:27 PM,639
baby_2,"5/18/22, 7:42 AM",5/18/22, 7:42 AM,32
baby_2,"5/10/22, 10:15 AM",5/10/22, 10:15 AM,29
baby_2,"4/29/22, 8:39 PM",4/29/22, 8:39 PM,143
baby_2,"4/28/22, 8:30 PM",4/28/22, 8:30 PM,150
baby_2,"4/27/22, 8:00 PM",4/27/22, 8:00 PM,169
baby_2,"4/25/22, 10:42 PM",4/25/22, 10:42 PM,91
baby_2,"4/25/22, 7:58 PM",4/25/22, 7:58 PM,135
baby_2,"4/23/22, 10:59 PM",4/23/22, 10:59 PM,111
baby_2,"4/23/22, 8:26 PM",4/23/22, 8:26 PM,134
baby_2,"4/22/22, 8:45 PM",4/22/22, 8:45 PM,210
baby_2,"4/21/22, 4:17 AM",4/21/22, 4:17 AM,131
baby_2,"4/21/22, 1:33 AM",4/21/22, 1:33 AM,146
baby_2,"4/20/22, 8:10 PM",4/20/22, 8:10 PM,295
baby_2,"4/19/22, 9:19 AM",4/19/22, 9:19 AM,144
baby_2,"4/19/22, 7:52 AM",4/19/22, 7:52 AM,55
baby_2,"4/18/22, 8:10 AM",4/18/22, 8:10 AM,39
baby_2,"4/16/22, 8:41 AM",4/16/22, 8:41 AM,45
baby_2,"4/15/22, 7:39 PM",4/15/22, 7:39 PM,88
baby_2,"4/15/22, 12:00 PM",4/15/22, 12:00 PM,102
baby_2,"4/15/22, 10:16 AM",4/15/22, 10:16 AM,38
baby_2,"4/15/22, 8:56 AM",4/15/22, 8:56 AM,23
baby_2,"4/15/22, 5:15 AM",4/15/22, 5:15 AM,105
baby_2,"4/15/22, 12:37 AM",4/15/22, 12:37 AM,127
baby_2,"4/14/22, 10:29 PM",4/14/22, 10:29 PM,91
baby_2,"4/14/22, 8:10 PM",4/14/22, 8:10 PM,117
baby_2,"4/14/22, 3:22 PM",4/14/22, 3:22 PM,30
baby_2,"4/14/22, 10:09 AM",4/14/22, 10:09 AM,104
baby_2,"4/14/22, 9:06 AM",4/14/22, 9:06 AM,43
baby_2,"4/14/22, 6:58 AM",4/14/22, 6:58 AM,87
baby_2,"4/14/22, 12:56 AM",4/14/22, 12:56 AM,227
baby_2,"4/13/22, 10:49 PM",4/13/22, 10:49 PM,106
baby_2,"4/13/22, 8:00 PM",4/13/22, 8:00 PM,108
baby_2,"4/13/22, 8:27 AM",4/13/22, 8:27 AM,192
baby_2,"4/13/22, 7:14 AM",4/13/22, 7:14 AM,22
baby_2,"4/13/22, 4:44 AM",4/13/22, 4:44 AM,72
baby_2,"4/13/22, 2:38 AM",4/13/22, 2:38 AM,116
baby_2,"4/13/22, 12:08 AM",4/13/22, 12:08 AM,107
baby_2,"4/12/22, 8:35 PM",4/12/22, 8:35 PM,174
baby_2,"4/12/22, 7:32 PM",4/12/22, 7:32 PM,35
baby_2,"4/12/22, 5:03 PM",4/12/22, 5:03 PM,45
baby_2,"4/12/22, 3:03 PM",4/12/22, 3:03 PM,37
baby_2,"4/12/22, 1:11 PM",4/12/22, 1:11 PM,38
baby_2,"4/12/22, 7:35 AM",4/12/22, 7:35 AM,67
baby_2,"4/12/22, 1:20 AM",4/12/22, 1:20 AM,85
baby_2,"4/11/22, 10:44 PM",4/11/22, 10:44 PM,150
baby_2,"4/11/22, 8:33 PM",4/11/22, 8:33 PM,86
baby_2,"4/11/22, 2:10 PM",4/11/22, 2:10 PM,137
baby_2,"4/11/22, 10:01 AM",4/11/22, 10:01 AM,97
baby_2,"4/11/22, 9:00 AM",4/11/22, 9:00 AM,45
baby_2,"4/11/22, 6:34 AM",4/11/22, 6:34 AM,79
baby_2,"4/11/22, 4:54 AM",4/11/22, 4:54 AM,56
baby_2,"4/10/22, 7:19 PM",4/10/22, 7:19 PM,69
baby_2,"4/10/22, 3:44 PM",4/10/22, 3:44 PM,106
baby_2,"4/10/22, 11:19 AM",4/10/22, 11:19 AM,143
baby_2,"4/10/22, 9:26 AM",4/10/22, 9:26 AM,87
baby_2,"4/9/22, 8:52 PM",4/9/22, 8:52 PM,210
baby_2,"4/9/22, 4:13 PM",4/9/22, 4:13 PM,72
baby_2,"4/9/22, 2:00 PM",4/9/22, 2:00 PM,104
